,hyp,tgt,src,ref,task,model,hyp_normalized,src_normalized,hyp_sentences,src_sentences,hyp_tokens,src_tokens,hyp_lemmas,src_lemmas,cosine_similarity,semantic_similarity
6883,Anyplace you'd like.,,Anywhere you want.,src,PG,,anyplace you would like,anywhere you want,['anyplace you would like'],['anywhere you want'],"[['anyplace', 'you', 'would', 'like']]","[['anywhere', 'you', 'want']]","['anyplace', 'you', 'would', 'like']","['anywhere', 'you', 'want']",0.049730946296596794,0.9348835349082947
6884,I didn't kill anyone.,,I didn't kill anybody.,src,PG,,i did not kill anyone,i did not kill anybody,['i did not kill anyone'],['i did not kill anybody'],"[['i', 'did', 'not', 'kill', 'anyone']]","[['i', 'did', 'not', 'kill', 'anybody']]","['I', 'do', 'not', 'kill', 'anyone']","['I', 'do', 'not', 'kill', 'anybody']",0.5068785694749629,0.9973440170288086
6885,You don't have a family.,,You don't have a family.,src,PG,,you do not have a family,you do not have a family,['you do not have a family'],['you do not have a family'],"[['you', 'do', 'not', 'have', 'a', 'family']]","[['you', 'do', 'not', 'have', 'a', 'family']]","['you', 'do', 'not', 'have', 'a', 'family']","['you', 'do', 'not', 'have', 'a', 'family']",1.0,0.9999998211860657
6886,Let's be prays.,,Let's pray.,src,PG,,let us be prays,let us pray,['let us be prays'],['let us pray'],"[['let', 'us', 'be', 'prays']]","[['let', 'us', 'pray']]","['let', 'we', 'be', 'pray']","['let', 'we', 'pray']",0.9870606092995238,0.9934250116348267
6887,"He's with us, man.",,He's with us.,src,PG,,he is with us man,he is with us,['he is with us man'],['he is with us'],"[['he', 'is', 'with', 'us', 'man']]","[['he', 'is', 'with', 'us']]","['he', 'be', 'with', 'we', 'man']","['he', 'be', 'with', 'we']",0.8279675006477615,0.9008734226226807
6888,Do you want my help or don't you?,,Do you want my help or not?,src,PG,,do you want my help or do not you,do you want my help or not,['do you want my help or do not you'],['do you want my help or not'],"[['do', 'you', 'want', 'my', 'help', 'or', 'do', 'not', 'you']]","[['do', 'you', 'want', 'my', 'help', 'or', 'not']]","['do', 'you', 'want', 'my', 'help', 'or', 'do', 'not', 'you']","['do', 'you', 'want', 'my', 'help', 'or', 'not']",0.9617450006850546,0.9766308069229126
6889,lt's a beautiful name..,,It's a beautiful name.,src,PG,,lts a beautiful name,it is a beautiful name,['lts a beautiful name'],['it is a beautiful name'],"[['lts', 'a', 'beautiful', 'name']]","[['it', 'is', 'a', 'beautiful', 'name']]","['lt', 'be', 'a', 'beautiful', 'name']","['it', 'be', 'a', 'beautiful', 'name']",0.784242566558603,0.8939897418022156
6890,How was the rendezvous,,How was the meeting?,src,PG,,how was the rendezvous,how was the meeting,['how was the rendezvous'],['how was the meeting'],"[['how', 'was', 'the', 'rendezvous']]","[['how', 'was', 'the', 'meeting']]","['how', 'be', 'the', 'rendezvous']","['how', 'be', 'the', 'meeting']",0.3314408157080004,0.875352680683136
6891,They ain't like us..,,They're not like us.,src,PG,,they are not like us,they are not like us,['they are not like us'],['they are not like us'],"[['they', 'are', 'not', 'like', 'us']]","[['they', 'are', 'not', 'like', 'us']]","['they', 'be', 'not', 'like', 'we']","['they', 'be', 'not', 'like', 'we']",1.0000000000000002,1.000000238418579
6892,It's my husbands.,,It's my husband.,src,PG,,it is my husbands,it is my husband,['it is my husbands'],['it is my husband'],"[['it', 'is', 'my', 'husbands']]","[['it', 'is', 'my', 'husband']]","['it', 'be', 'my', 'husband']","['it', 'be', 'my', 'husband']",1.0,1.0000001192092896
6893,What'd you want out of us?,,What do you want from us?,src,PG,,what did you want out of us,what do you want from us,['what did you want out of us'],['what do you want from us'],"[['what', 'did', 'you', 'want', 'out', 'of', 'us']]","[['what', 'do', 'you', 'want', 'from', 'us']]","['what', 'do', 'you', 'want', 'out', 'of', 'we']","['what', 'do', 'you', 'want', 'from', 'we']",0.5874594729208227,0.9688800573348999
6894,I haven't decided what to do.,,I haven't decided.,src,PG,,i have not decided what to do,i have not decided,['i have not decided what to do'],['i have not decided'],"[['i', 'have', 'not', 'decided', 'what', 'to', 'do']]","[['i', 'have', 'not', 'decided']]","['I', 'have', 'not', 'decide', 'what', 'to', 'do']","['I', 'have', 'not', 'decide']",0.8546032542854589,0.7874574661254883
6895,You're doin 'a big mistake.,,You're making a big mistake.,src,PG,,you are doin a big mistake,you are making a big mistake,['you are doin a big mistake'],['you are making a big mistake'],"[['you', 'are', 'doin', 'a', 'big', 'mistake']]","[['you', 'are', 'making', 'a', 'big', 'mistake']]","['you', 'be', 'doin', 'a', 'big', 'mistake']","['you', 'be', 'make', 'a', 'big', 'mistake']",0.7610725120309606,0.978055477142334
6896,I'm smugly.,,I'm flattered.,src,PG,,i am smugly,i am flattered,['i am smugly'],['i am flattered'],"[['i', 'am', 'smugly']]","[['i', 'am', 'flattered']]","['I', 'be', 'smugly']","['I', 'be', 'flattered']",0.20063860557792035,0.9136590957641602
6897,5 years.,,5 years.,src,PG,,5 years,5 years,['5 years'],['5 years'],"[['5', 'years']]","[['5', 'years']]","['5', 'year']","['5', 'year']",1.0,1.0000001192092896
6898,You got a fianc?,,You got a girlfriend?,src,PG,,you got a fianc,you got a girlfriend,['you got a fianc'],['you got a girlfriend'],"[['you', 'got', 'a', 'fianc']]","[['you', 'got', 'a', 'girlfriend']]","['you', 'get', 'a', 'fianc']","['you', 'get', 'a', 'girlfriend']",0.25046631373897843,0.8172905445098877
6899,A heart attack- -,,A heart attack.,src,PG,,a heart attack ,a heart attack,['a heart attack'],['a heart attack'],"[['a', 'heart', 'attack']]","[['a', 'heart', 'attack']]","['a', 'heart', 'attack']","['a', 'heart', 'attack']",1.0000000000000002,0.9999996423721313
6900,'til now. ',,Till now.,src,PG,,til now ,till now,['til now'],['till now'],"[['til', 'now']]","[['till', 'now']]","['till', 'now']","['till', 'now']",1.0,1.0
6901,A cup of tea?,,A cup of tea?,src,PG,,a cup of tea,a cup of tea,['a cup of tea'],['a cup of tea'],"[['a', 'cup', 'of', 'tea']]","[['a', 'cup', 'of', 'tea']]","['a', 'cup', 'of', 'tea']","['a', 'cup', 'of', 'tea']",1.0,0.9999998807907104
6902,"Have you ever done this before, eh?",,Have you done this before?,src,PG,,have you ever done this before eh,have you done this before,['have you ever done this before eh'],['have you done this before'],"[['have', 'you', 'ever', 'done', 'this', 'before', 'eh']]","[['have', 'you', 'done', 'this', 'before']]","['have', 'you', 'ever', 'do', 'this', 'before', 'eh']","['have', 'you', 'do', 'this', 'before']",0.7454189164305471,0.9142810106277466
6903,I brung you a gift.,,I brought you a gift.,src,PG,,i brung you a gift,i brought you a gift,['i brung you a gift'],['i brought you a gift'],"[['i', 'brung', 'you', 'a', 'gift']]","[['i', 'brought', 'you', 'a', 'gift']]","['I', 'brung', 'you', 'a', 'gift']","['I', 'bring', 'you', 'a', 'gift']",0.5002778046794472,0.9303810000419617
6904,What's in the box-boxes?,,What's in the boxes?,src,PG,,what is in the boxboxes,what is in the boxes,['what is in the boxboxes'],['what is in the boxes'],"[['what', 'is', 'in', 'the', 'boxboxes']]","[['what', 'is', 'in', 'the', 'boxes']]","['what', 'be', 'in', 'the', 'boxbox']","['what', 'be', 'in', 'the', 'box']",0.3841656557091392,0.9762109518051147
6905,It's so cool..,,It was so cool.,src,PG,,it is so cool,it was so cool,['it is so cool'],['it was so cool'],"[['it', 'is', 'so', 'cool']]","[['it', 'was', 'so', 'cool']]","['it', 'be', 'so', 'cool']","['it', 'be', 'so', 'cool']",1.0,1.0000001192092896
6906,"I left my house, I left my house.",,I left home.,src,PG,,i left my house i left my house,i left home,['i left my house i left my house'],['i left home'],"[['i', 'left', 'my', 'house', 'i', 'left', 'my', 'house']]","[['i', 'left', 'home']]","['I', 'leave', 'my', 'house', 'I', 'leave', 'my', 'house']","['I', 'leave', 'home']",0.4199979303944724,0.8561532497406006
6907,Just do as I say.,,Just do as I tell you.,src,PG,,just do as i say,just do as i tell you,['just do as i say'],['just do as i tell you'],"[['just', 'do', 'as', 'i', 'say']]","[['just', 'do', 'as', 'i', 'tell', 'you']]","['just', 'do', 'as', 'I', 'say']","['just', 'do', 'as', 'I', 'tell', 'you']",0.7046022753878896,0.9381345510482788
6908,There's someone here.,,There's somebody here.,src,PG,,there is someone here,there is somebody here,['there is someone here'],['there is somebody here'],"[['there', 'is', 'someone', 'here']]","[['there', 'is', 'somebody', 'here']]","['there', 'be', 'someone', 'here']","['there', 'be', 'somebody', 'here']",0.5094076337825681,0.9970550537109375
6909,Are you going to go?,,Are you going to go?,src,PG,,are you going to go,are you going to go,['are you going to go'],['are you going to go'],"[['are', 'you', 'going', 'to', 'go']]","[['are', 'you', 'going', 'to', 'go']]","['be', 'you', 'go', 'to', 'go']","['be', 'you', 'go', 'to', 'go']",1.0000000000000002,1.0
6910,This is what we're doing.,,This is our job.,src,PG,,this is what we are doing,this is our job,['this is what we are doing'],['this is our job'],"[['this', 'is', 'what', 'we', 'are', 'doing']]","[['this', 'is', 'our', 'job']]","['this', 'be', 'what', 'we', 'be', 'do']","['this', 'be', 'our', 'job']",0.3121887134873817,0.7522009611129761
6911,WHY'D YOU GET ME HERE '?,,Why'd you bring me here?,src,PG,,why did you get me here ,why did you bring me here,['why did you get me here'],['why did you bring me here'],"[['why', 'did', 'you', 'get', 'me', 'here']]","[['why', 'did', 'you', 'bring', 'me', 'here']]","['why', 'do', 'you', 'get', 'I', 'here']","['why', 'do', 'you', 'bring', 'I', 'here']",0.6593930043807008,0.9567012190818787
6912,How'd we know that?,,How do we know?,src,PG,,how did we know that,how do we know,['how did we know that'],['how do we know'],"[['how', 'did', 'we', 'know', 'that']]","[['how', 'do', 'we', 'know']]","['how', 'do', 'we', 'know', 'that']","['how', 'do', 'we', 'know']",0.899743136534582,0.9707127213478088
6913,We're in good luck.,,We're in luck.,src,PG,,we are in good luck,we are in luck,['we are in good luck'],['we are in luck'],"[['we', 'are', 'in', 'good', 'luck']]","[['we', 'are', 'in', 'luck']]","['we', 'be', 'in', 'good', 'luck']","['we', 'be', 'in', 'luck']",0.8920353984462808,0.9420292973518372
6914,"Well, didn't he tell you that?",,Didn't he tell you?,src,PG,,well did not he tell you that,did not he tell you,['well did not he tell you that'],['did not he tell you'],"[['well', 'did', 'not', 'he', 'tell', 'you', 'that']]","[['did', 'not', 'he', 'tell', 'you']]","['well', 'do', 'not', 'he', 'tell', 'you', 'that']","['do', 'not', 'he', 'tell', 'you']",0.7794766355831291,0.9113290309906006
6915,Are you askin 'me?,,Are you asking me?,src,PG,,are you askin me,are you asking me,['are you askin me'],['are you asking me'],"[['are', 'you', 'askin', 'me']]","[['are', 'you', 'asking', 'me']]","['be', 'you', 'askin', 'I']","['be', 'you', 'ask', 'I']",0.14551482435119853,0.847110390663147
6916,We're on the third floor.,,We're on the third floor.,src,PG,,we are on the third floor,we are on the third floor,['we are on the third floor'],['we are on the third floor'],"[['we', 'are', 'on', 'the', 'third', 'floor']]","[['we', 'are', 'on', 'the', 'third', 'floor']]","['we', 'be', 'on', 'the', 'third', 'floor']","['we', 'be', 'on', 'the', 'third', 'floor']",1.0000000000000002,1.0000003576278687
6917,It's Janeway to Bridge.,,Janeway to Bridge.,src,PG,,it is janeway to bridge,janeway to bridge,['it is janeway to bridge'],['janeway to bridge'],"[['it', 'is', 'janeway', 'to', 'bridge']]","[['janeway', 'to', 'bridge']]","['it', 'be', 'janeway', 'to', 'bridge']","['janeway', 'to', 'bridge']",0.9582738237612698,0.8988628387451172
6918,Do you know the answer?,,Do you know the answer?,src,PG,,do you know the answer,do you know the answer,['do you know the answer'],['do you know the answer'],"[['do', 'you', 'know', 'the', 'answer']]","[['do', 'you', 'know', 'the', 'answer']]","['do', 'you', 'know', 'the', 'answer']","['do', 'you', 'know', 'the', 'answer']",1.0,1.0
6919,And inconveniently?,,And inofficially?,src,PG,,and inconveniently,and inofficially,['and inconveniently'],['and inofficially'],"[['and', 'inconveniently']]","[['and', 'inofficially']]","['and', 'inconveniently']","['and', 'inofficially']",0.4868894017021499,0.7842361330986023
6920,- Dancing?,,Dancing?,src,PG,, dancing,dancing,[' dancing'],['dancing'],[['dancing']],[['dancing']],['dance'],['dance'],1.0,0.9999999403953552
6921,"I.R.S., man.",,IRS.,src,PG,,irs man,irs,['irs man'],['irs'],"[['irs', 'man']]",[['irs']],"['irs', 'man']",['irs'],0.8713824899968613,0.8137209415435791
6922,"Bye, emilyy.",,"Bye, Emily.",src,PG,,bye emilyy,bye emily,['bye emilyy'],['bye emily'],"[['bye', 'emilyy']]","[['bye', 'emily']]","['bye', 'emilyy']","['bye', 'emily']",0.5033453190876181,0.9813829064369202
6923,We don't have the time for this.,,We don't have time for this.,src,PG,,we do not have the time for this,we do not have time for this,['we do not have the time for this'],['we do not have time for this'],"[['we', 'do', 'not', 'have', 'the', 'time', 'for', 'this']]","[['we', 'do', 'not', 'have', 'time', 'for', 'this']]","['we', 'do', 'not', 'have', 'the', 'time', 'for', 'this']","['we', 'do', 'not', 'have', 'time', 'for', 'this']",0.9494108477415552,0.9953856468200684
6924,We're going to marry him.,,We're gonna be married.,src,PG,,we are going to marry him,we are going to be married,['we are going to marry him'],['we are going to be married'],"[['we', 'are', 'going', 'to', 'marry', 'him']]","[['we', 'are', 'going', 'to', 'be', 'married']]","['we', 'be', 'go', 'to', 'marry', 'he']","['we', 'be', 'go', 'to', 'be', 'marry']",0.9190395193567863,0.9097103476524353
6925,It's to be safe.,,Just to be safe.,src,PG,,it is to be safe,just to be safe,['it is to be safe'],['just to be safe'],"[['it', 'is', 'to', 'be', 'safe']]","[['just', 'to', 'be', 'safe']]","['it', 'be', 'to', 'be', 'safe']","['just', 'to', 'be', 'safe']",0.7618173326984936,0.8235461115837097
6926,Do you know what was happening?,,Do you know what happened?,src,PG,,do you know what was happening,do you know what happened,['do you know what was happening'],['do you know what happened'],"[['do', 'you', 'know', 'what', 'was', 'happening']]","[['do', 'you', 'know', 'what', 'happened']]","['do', 'you', 'know', 'what', 'be', 'happen']","['do', 'you', 'know', 'what', 'happen']",0.9803993393607197,0.9832671880722046
6927,"Campers, rise and shine, please.",,"Campers, rise and shine.",src,PG,,campers rise and shine please,campers rise and shine,['campers rise and shine please'],['campers rise and shine'],"[['campers', 'rise', 'and', 'shine', 'please']]","[['campers', 'rise', 'and', 'shine']]","['camper', 'rise', 'and', 'shine', 'please']","['camper', 'rise', 'and', 'shine']",0.9383025461901707,0.8487529754638672
6928,She didn't do nothin '.,,She didn't do anything.,src,PG,,she did not do nothin ,she did not do anything,['she did not do nothin'],['she did not do anything'],"[['she', 'did', 'not', 'do', 'nothin']]","[['she', 'did', 'not', 'do', 'anything']]","['she', 'do', 'not', 'do', 'nothin']","['she', 'do', 'not', 'do', 'anything']",0.6291350288120033,0.8302584886550903
6929,"Theoretically, yes?",,In theory?,src,PG,,theoretically yes,in theory,['theoretically yes'],['in theory'],"[['theoretically', 'yes']]","[['in', 'theory']]","['theoretically', 'yes']","['in', 'theory']",0.0,0.6412373781204224
6930,"- Hello, Woody- -",,"Hello, Woody.",src,PG,, hello woody ,hello woody,[' hello woody'],['hello woody'],"[['hello', 'woody']]","[['hello', 'woody']]","['hello', 'woody']","['hello', 'woody']",1.0,1.0
6931,'After'em.,,After 'em.,src,PG,,afterthem,after them,['afterthem'],['after them'],[['afterthem']],"[['after', 'them']]",['afterthem'],"['after', 'they']",0.0,0.7769383788108826
6932,Where's dave?,,Where's Dave?,src,PG,,where is dave,where is dave,['where is dave'],['where is dave'],"[['where', 'is', 'dave']]","[['where', 'is', 'dave']]","['where', 'be', 'dave']","['where', 'be', 'dave']",1.0000000000000002,0.9999998807907104
6933,Where are you transporting him?,,Where are you taking him?,src,PG,,where are you transporting him,where are you taking him,['where are you transporting him'],['where are you taking him'],"[['where', 'are', 'you', 'transporting', 'him']]","[['where', 'are', 'you', 'taking', 'him']]","['where', 'be', 'you', 'transport', 'he']","['where', 'be', 'you', 'take', 'he']",0.432432859869563,0.8639653325080872
6934,"Pardon me, boss",,"I'm sorry, boss.",src,PG,,pardon me boss,i am sorry boss,['pardon me boss'],['i am sorry boss'],"[['pardon', 'me', 'boss']]","[['i', 'am', 'sorry', 'boss']]","['pardon', 'I', 'boss']","['I', 'be', 'sorry', 'boss']",0.5499760541910728,0.9037822484970093
6935,Eustace's.,,Eustace's.,src,PG,,eustaces,eustaces,['eustaces'],['eustaces'],[['eustaces']],[['eustaces']],['eustace'],['eustace'],1.0,0.9999998807907104
6936,"Oh, they're back.",,They're back.,src,PG,,oh they are back,they are back,['oh they are back'],['they are back'],"[['oh', 'they', 'are', 'back']]","[['they', 'are', 'back']]","['oh', 'they', 'be', 'back']","['they', 'be', 'back']",0.7644940012401856,0.9253807067871094
6937,What are you going to do to me?,,What are you gonna do to me?,src,PG,,what are you going to do to me,what are you going to do to me,['what are you going to do to me'],['what are you going to do to me'],"[['what', 'are', 'you', 'going', 'to', 'do', 'to', 'me']]","[['what', 'are', 'you', 'going', 'to', 'do', 'to', 'me']]","['what', 'be', 'you', 'go', 'to', 'do', 'to', 'I']","['what', 'be', 'you', 'go', 'to', 'do', 'to', 'I']",1.0000000000000002,1.0000001192092896
